.pred_class	identifier	drug	gene	slope	bottom	top	inflection	IC50	stdIC50	down	r2	rse	bic	aic	AUC	Normalized_Intensity_0	Normalized_Intensity_1	Normalized_Intensity_10	Normalized_Intensity_100	Normalized_Intensity_1000	Normalized_Intensity_10000	Unique_Peptides_0	Unique_Peptides_1	Unique_Peptides_10	Unique_Peptides_100	Unique_Peptides_1000	Unique_Peptides_10000	Description	Mean_Intensity	Gene names	DMSO_percentile	MAD	beginningOfCurve	endOfCurve	linearSlope	R2_Bins
down, low confidence	Gemcytabine:O43674	Gemcytabine	O43674	0.663693147851935	0.803464530173526	0.994658501263508	3.50384216189144	3.50384216189144	7.78275955652125	TRUE	0.832057329601382	0.0554089926368709	-15.3217745046504	-14.2805718507906	0.864661124746048	1	0.919049643984274	0.899135592946532	0.790135575627816	0.771100243564282	0.853411837194076	3	2	2	3	1	3	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial	40198699	NDUFB5	0.375401206830145	0.0320253437947046	0.978169247283476	0.80443260188762	-0.0367368295030947	R_Bin_1
down, low confidence	Gemcytabine:Q03252	Gemcytabine	Q03252	0.120030492041075	0.755969005883144	0.999952529787554	4.80752932685047	4.80752932685047	70.4923751733866	TRUE	0.973990467518462	0.016197037724412	-30.0807369071948	-29.039534253335	0.864743502557438	1	0.882068994845043	0.890253719856502	0.843472767556931	0.840952516712314	0.827019666680176	11	13	15	12	11	11	Lamin-B2	1682629873.66667	LMNB2	0.930799845936577	0.00993200905658115	0.905814943958065	0.825640694159383	-0.0295723443799108	R_Bin_1
down, low confidence	Gemcytabine:Q5VW36	Gemcytabine	Q5VW36	6.90851880342742	0.784954624725222	1.0471815847196	3.33265528034788	3.33265528034788	10.9593170825801	TRUE	0.937380557292671	0.0553245975953317	-15.3400659858971	-14.2988633320374	0.864828211843737	1	1.09431570332465	0.763168121842496	0.770529612450764	0.81576016860194	0.790463776088611	6	4	5	4	5	6	Focadhesin	124875933.5	FOCAD	0.589164205931442	0.0263621865940935	1.04718158471169	0.784954624725222	-0.0535996066604803	R_Bin_1
down, low confidence	Gemcytabine:Q92556	Gemcytabine	Q92556	0.125565185650156	0.70410226322204	0.999899229432154	135.696817805588	135.696817805588	816.531452952689	TRUE	0.91864327185217	0.0311586172342342	-22.2295872106826	-21.1883845568228	0.864933883440564	1	0.881301747322755	0.871515409026775	0.893242458359943	0.828547648117994	0.798899041912602	15	15	17	16	14	16	Engulfment and cell motility protein 1	1799681104.66667	ELMO1	0.93644883810502	0.0145101869297445	0.914745199103102	0.813016544200439	-0.032629715391946	R_Bin_1
down	Gemcytabine:O15118	Gemcytabine	O15118	3.62357273278587	0.655629142316998	1.08276348583649	28.2138357899611	28.2138357899611	155.875034243986	TRUE	0.879128709668938	0.135675789661154	-4.57545965311945	-3.53425699925972	0.864965295542049	1	1.16559519569821	1.07297341304767	0.660037290558742	0.548111561093629	0.763073524232958	2	1	1	3	1	2	NPC intracellular cholesterol transporter 1	28125549.6	NPC1	0.304917190910258	0.0827987824545039	1.08276348527267	0.655629142563675	-0.0985719830039396	R_Bin_1
down, low confidence	Gemcytabine:Q86WR0	Gemcytabine	Q86WR0	-5.94002175206741e-05	1.00028140545565	0.729586929424898	127887.478735765	127887.478735765		TRUE	0.887878708498852	0.030948312203677	-22.310855759464	-21.2696531056042	0.864967552222574	1	0.858758842432009	0.834511650155344	0.871580277154507	0.865479302324284	0.895025746169735	6	6	5	5	6	7	Coiled-coil domain-containing protein 25	295340556.5	CCDC25	0.736423160867891	0.0183493434317418	0.864990692208576	0.864944412235272	-0.0133611789278668	R_Bin_1
down, low confidence	Gemcytabine:Q9BXJ9	Gemcytabine	Q9BXJ9	0.000488961537054453	0.730218165655003	0.999678801882952	578.406793273147	578.406793273147		TRUE	0.979845804360865	0.0125054001683885	-33.1847505613373	-32.1435479074776	0.865044217509662	1	0.856716815923599	0.866677939555227	0.873663532788563	0.872778323131465	0.854738770308208	18	18	17	19	19	16	N-alpha-acetyltransferase 15, NatA auxiliary subunit	814127826.333333	NAA15	0.871870586724868	0.00854920313508284	0.865233829125495	0.864854605641064	-0.0191753152457722	R_Bin_1
down, low confidence	Gemcytabine:Q15287	Gemcytabine	Q15287	0.0220413696132342	0.721303583248157	1.00000774070437	589.866909768155	589.866909768155		TRUE	0.817732527679556	0.041803332991227	-18.7029644593883	-17.6617618055285	0.865141741944693	1	0.892951995389656	0.855211379155946	0.820281995567307	0.89135814398975	0.857092911753816	3	4	3	4	4	4	RNA-binding protein with serine-rich domain 1	543198320.333333	RNPS1	0.825651559892156	0.0270138103491072	0.873949282778024	0.856310202691053	-0.021549896543408	R_Bin_1
down, low confidence	Gemcytabine:Q96GM8	Gemcytabine	Q96GM8	0.000433552740618563	0.730216179416531	1.00009449469752	544.248486025583	544.248486025583		TRUE	0.805542616254431	0.0427387030348173	-18.4374184876135	-17.3962158337538	0.865238573317452	1	0.871508664145012	0.855002544926222	0.881461891544409	0.819289006536197	0.898882645431342	7	7	6	6	8	6	Target of EGR1 protein 1	118309634.833333	TOE1	0.57773783540891	0.0250347266311279	0.865406958944624	0.865070187517499	-0.0181653256871871	R_Bin_1
down, low confidence	Gemcytabine:Q96T76	Gemcytabine	Q96T76	-0.000167615703097666	0.997884150256464	0.732428347751732	250071.278470376	250071.278470376		TRUE	0.809887204429161	0.0419188681663605	-18.6698448575978	-17.6286422037381	0.865256090585754	1	0.87647652190013	0.823647235067435	0.854771488179314	0.904127271474087	0.870567049286641	15	17	14	16	14	18	MMS19 nucleotide excision repair protein homolog	926500406.833333	MMS19	0.883040184876107	0.0250458061019705	0.865320123349583	0.865192057790949	-0.0152310929066585	R_Bin_1
down, low confidence	Gemcytabine:P10636	Gemcytabine	P10636	4.61952104217761	0.780125753760246	0.971947445824383	16.607232702683	16.607232702683	75.9262088618254	TRUE	0.829128627855943	0.0733379677004098	-11.9577359159721	-10.9165332621124	0.865308135338815	1	0.943860281002172	0.95518476358282	0.767180329934164	0.853431930792958	0.719805940142628	11	9	11	7	12	9	Microtubule-associated protein tau	202999582.833333	MAPT	0.676210039799718	0.0280696383588813	0.971947445813761	0.780125753760274	-0.053150279530376	R_Bin_1
down, low confidence	Gemcytabine:Q01813	Gemcytabine	Q01813	0.384837716424859	0.851777712335472	1.0003774122978	0.0172889993733915	0.0172889993733915	0.0262536979174081	TRUE	0.98329158283459	0.0118780585772421	-33.8023627613257	-32.7611601074659	0.86537575533919	1	0.881262659302443	0.858876508728266	0.861241543952789	0.841845099875784	0.861667187003726	25	23	25	23	24	24	ATP-dependent 6-phosphofructokinase, platelet type	8056812604.5	PFKP	0.988830401848761	0.00686272512530606	0.901897769499055	0.852672810234555	-0.0230729059439093	R_Bin_1
down, low confidence	Gemcytabine:Q9Y399	Gemcytabine	Q9Y399	1.00620939907451	0.813071274227886	0.999101042391361	2.45052112245571	2.45052112245571	3.2313246838517	TRUE	0.874645337804365	0.0478213643553268	-17.0890074229904	-16.0478047691307	0.865393559599724	1	0.94324281222332	0.854608724363733	0.805089888788867	0.771058029923235	0.86397986772603	2	2	3	1	4	2	28S ribosomal protein S2, mitochondrial	47996953.3333333	MRPS2	0.408396456541276	0.0101934655839102	0.991945178428078	0.813114557421932	-0.0356049669669993	R_Bin_1
down, low confidence	Gemcytabine:Q86VP6	Gemcytabine	Q86VP6	-0.000379079199558417	1.00026329170353	0.730270665079366	6612.2891376353	6612.2891376353		TRUE	0.851883815786675	0.0328682734098574	-21.5885830337353	-20.5473803798756	0.865403685493614	1	0.84437932727739	0.875054106797381	0.879485697860937	0.90122652825537	0.876811388783501	23	21	20	22	20	17	Cullin-associated NEDD8-dissociated protein 1	4139869607.5	CAND1	0.973295673385544	0.0176121017824769	0.865550976634915	0.865256394135368	-0.0125991389167143	R_Bin_1
down, low confidence	Gemcytabine:Q16576	Gemcytabine	Q16576	1.24688951908894	0.83508475747508	1.00000817932414	0.785971050784839	0.785971050784839	0.144688341356238	TRUE	0.995969342074017	0.00673179077880867	-40.6165829683507	-39.575380314491	0.865475248441128	1	0.905298567166211	0.841314224029014	0.839274919878512	0.827473118328527	0.839299608605911	6	6	6	6	6	5	Histone-binding protein RBBP7	1207041110.33333	RBBP7	0.905764539735524	0.00400643254573613	0.988291492678625	0.835086014385928	-0.0296862173609714	R_Bin_1
down, low confidence	Gemcytabine:P30050	Gemcytabine	P30050	0.41094880827687	0.77961193395332	0.994764800053026	7.68624306745987	7.68624306745987	20.1760952712242	TRUE	0.854717324748391	0.0513048562877289	-16.2452523891043	-15.2040497352446	0.865488908426957	1	0.899423090990127	0.934263826516169	0.802538049114093	0.792913113544394	0.807605536433637	6	5	6	5	6	6	60S ribosomal protein L12	7128691610.33333	RPL12	0.986904609064065	0.031522728474157	0.963832870170648	0.790344696724023	-0.0403779436448884	R_Bin_1
down, low confidence	Gemcytabine:Q9Y570	Gemcytabine	Q9Y570	0.0241177446676956	0.720790086041651	0.999999219272392	656.349771185955	656.349771185955	56344.2574210221	TRUE	0.929050204208808	0.0244561207244486	-25.1361110835553	-24.0949084296956	0.865489869942218	1	0.869651008037964	0.860988791508182	0.862416566694882	0.887838872744627	0.836888076992029	10	9	9	10	9	9	Protein phosphatase methylesterase 1	451902716.5	PPME1	0.802542046475799	0.0126833816089873	0.875136013758023	0.855811113513581	-0.0217019498780905	R_Bin_1
down, low confidence	Gemcytabine:P13639	Gemcytabine	P13639	0.288948508381042	0.78550094583011	0.998951177604966	3.67575404798811	3.67575404798811	9.96343749653362	TRUE	0.93626621593159	0.0294309815153177	-22.9141023848076	-21.8728997309478	0.865504806461064	1	0.897330256470388	0.908555541684132	0.823851060881642	0.81647838925078	0.812522879511474	49	49	54	49	47	48	Elongation factor 2	32531613399	EEF2	0.998844524329182	0.0178592812243688	0.943269157516832	0.805214866492214	-0.0361327338543985	R_Bin_1
down, low confidence	Gemcytabine:Q08117	Gemcytabine	Q08117	7.41708292379487	0.715084226502827	1.01278433513483	33.7269014067206	33.7269014067206	114.438477283197	TRUE	0.980859451573488	0.0360094769703169	-20.4932914993468	-19.4520888454871	0.865599665769669	1	1.00031465165628	1.03799928205596	0.702700058266633	0.694828763545893	0.747807779121868	2	2	2	2	2	2	TLE family member 5	118744096.5	TLE5	0.578636538708435	0.0165198990476794	1.01278433513483	0.715084226502827	-0.0717919426431758	R_Bin_1
down, low confidence	Gemcytabine:Q04759	Gemcytabine	Q04759	4.05644546585828	0.820881933121549	0.999981351170273	1.79310339909234	1.79310339909234	5.17943214448928	TRUE	0.872526176547187	0.0535695930422125	-15.7268979778052	-14.6856953239454	0.865794888994824	1	0.984637361030336	0.811319625831282	0.772837814009	0.820878345941815	0.878644263530036	13	12	13	12	13	13	Protein kinase C theta type	413712471.833333	PRKCQ	0.789831814096803	0.00487514994421645	0.999979879166467	0.820881933121549	-0.0324725011267905	R_Bin_1
down, low confidence	Gemcytabine:Q9BRR8	Gemcytabine	Q9BRR8	4.5988943619448	0.745714385348316	0.980554118679694	36.1164454700995	36.1164454700995	69.775205998943	TRUE	0.863887855202233	0.0803804551962806	-10.8574247104897	-9.81622205662997	0.865843995478912	1	0.90642864005732	1.03502507148249	0.725727803689892	0.716289015926053	0.797254452506221	6	6	5	8	8	6	G patch domain-containing protein 1	79955807.1666667	GPATCH1	0.507510591860316	0.0404827456281763	0.980554118679288	0.745714385349693	-0.054098396504437	R_Bin_1
down, low confidence	Gemcytabine:Q14165	Gemcytabine	Q14165	0.0893001516132351	0.762874451246348	0.999647115383679	1.58933624300455	1.58933624300455	15.2708142775971	TRUE	0.846667342909411	0.0399162629535983	-19.2572713311047	-18.216068677245	0.865877644104152	1	0.913349225870802	0.83504377298581	0.839935000012167	0.872245274369683	0.839378083378408	8	8	8	6	9	8	Malectin	259122899.666667	MLEC	0.718320708691745	0.0268896074826143	0.895807346640733	0.837240147928225	-0.0263294345881418	R_Bin_1
down, low confidence	Gemcytabine:P33981	Gemcytabine	P33981	3.92181712571275	0.826956816824217	0.999831414924194	1.33759545574908	1.33759545574908	2.17179696549049	TRUE	0.88733793019914	0.0448544223396648	-17.8576110967787	-16.816408442919	0.865909048563452	1	0.957893259246212	0.812587110543701	0.86667038776182	0.783305654953254	0.845201286232082	7	5	8	6	9	9	Dual specificity protein kinase TTK	165035297.5	TTK	0.636795480806265	0.0163394579482522	0.99982480076357	0.826956816824217	-0.0355335172714385	R_Bin_1
down, low confidence	Gemcytabine:Q9Y224	Gemcytabine	Q9Y224	-4.06728517099717e-05	1.00049215666664	0.731765796865541	2.41147721388761e+21	2.41147721388761e+21		TRUE	0.873211108739404	0.0330482699851331	-21.5230467006474	-20.4818440467877	0.866254070834462	1	0.875428555068013	0.850668331975556	0.836704300544758	0.897578515340468	0.867757384112332	11	10	12	11	11	10	RNA transcription, translation and transport factor protein	2722606857	RTRAF	0.956477083065862	0.0225677545748098	0.86626980016318	0.866238341503462	-0.0173922065729079	R_Bin_1
down, low confidence	Gemcytabine:Q147X3	Gemcytabine	Q147X3	4.86684303956962	0.767891358701267	0.984162169558804	18.895450091283	18.895450091283	43.1246735979121	TRUE	0.893308483071913	0.0638161182674489	-13.6266077848286	-12.5854051309689	0.866355218286332	1	0.967959901987125	0.975209658486589	0.712456587818573	0.83443799681336	0.756809452427632	3	2	2	1	2	2	N-alpha-acetyltransferase 30	97170558.1666667	NAA30	0.541918089613558	0.0160199826120469	0.984162169557	0.767891358701279	-0.0536934721157472	R_Bin_1
down, low confidence	Gemcytabine:P25205	Gemcytabine	P25205	0.0231298771554737	0.723330680357286	1.00000339415899	614.645782390945	614.645782390945		TRUE	0.955780663624305	0.0188872394216266	-28.2368389612347	-27.195636307375	0.866405211430203	1	0.888246266344769	0.85442104004906	0.850927982724422	0.864548860201855	0.864697450677056	25	25	25	25	24	24	DNA replication licensing factor MCM3	5401622096	MCM3	0.981384003081268	0.0137368522516012	0.875576391657185	0.857206127979466	-0.0214599434962315	R_Bin_1
non-regulated	Gemcytabine:P31629	Gemcytabine	P31629	5.98495433202651	0.249358540866847	1.0638317324837	616.003941789764	616.003941789764	3113.54109047187	TRUE	0.800826854702253	0.323145544330748	5.83855654530692	6.87975919916664	0.866619367548658	1	0.830392225287541	0.982124784319567	1.44276435206373	0.29199994679203	0.249305678806734	1	1	1	1	1	1	Transcription factor HIVEP2	9204380.75	HIVEP2	0.109770188727693	0.0727693403159866	1.0638317324837	0.249358587274461	-0.140228824963106	R_Bin_1
down, low confidence	Gemcytabine:O75781	Gemcytabine	O75781	5.03498914663849	0.721227150339875	0.975233022523414	72.9316483268058	72.9316483268058	210.656712544423	TRUE	0.824780148946714	0.0963442055854376	-8.68355028930378	-7.64234763544406	0.866662960359779	1	0.875035173671716	1.05065569104535	0.764247078775369	0.754561371904254	0.687911249126084	4	2	2	2	2	3	Paralemmin-1	29151400.8333333	PALM	0.311850044935165	0.0333248222759218	0.975233022523413	0.721227150344287	-0.0630935363411985	R_Bin_1
down, low confidence	Gemcytabine:Q12904	Gemcytabine	Q12904	0.137787335065068	0.778161576946866	0.999079307936592	1.47579935997326	1.47579935997326	11.501273038674	TRUE	0.820460078246592	0.0454721320185888	-17.6934814727432	-16.6522788188835	0.86672798978859	1	0.883243520534918	0.909841171202498	0.807186360715616	0.856630431461075	0.836257968952567	10	10	8	10	10	10	Aminoacyl tRNA synthase complex-interacting multifunctional protein 1	1406327853.33333	AIMP1	0.918731544485813	0.0251136185766259	0.908873064370222	0.828694224668114	-0.0286058352270165	R_Bin_1
down, low confidence	Gemcytabine:Q86WP2	Gemcytabine	Q86WP2	4.87927805691902	0.779049250723317	0.96994923545689	20.0758589201188	20.0758589201188	43.4784784554973	TRUE	0.917674038150744	0.0489909873529363	-16.799041139753	-15.7578384858933	0.866966848649082	1	0.939104855852927	0.964621917299629	0.741189354536342	0.817845930668163	0.778133746188308	2	1	3	2	1	1	Vasculin	11473959.8333333	GPBP1	0.143407369367056	0.0304475300337357	0.96994923545578	0.77904925072333	-0.0484725887821726	R_Bin_1
down, low confidence	Gemcytabine:Q69YN4	Gemcytabine	Q69YN4	0.116364099555415	0.73416426067939	1.00022604875956	30.7370020116759	30.7370020116759	329.360781979568	TRUE	0.925173525817527	0.0282889766334489	-23.3890108090232	-22.3478081551635	0.86698313015267	1	0.894722467794613	0.874868348623592	0.842150449931305	0.873194384009162	0.807249214735049	12	9	11	12	12	12	Protein virilizer homolog	298348564.166667	VIRMA	0.738220567466941	0.0163582819636023	0.909958706126015	0.824037674905309	-0.0303158878963827	R_Bin_1
down, low confidence	Gemcytabine:P32969	Gemcytabine	P32969	0.138196506214329	0.703698766209619	1.00004826922849	151.041455481922	151.041455481922	1288.62072277552	TRUE	0.859541230930946	0.0429379047757543	-18.3816173708387	-17.340414716979	0.86703843325489	1	0.887702665697838	0.901377333653635	0.829555944158748	0.874479874096851	0.78640155264648	12	11	10	11	11	11	60S ribosomal protein L9	5192762742.33333	RPL9	0.980356913596097	0.025122182750164	0.921022707695875	0.810107243804525	-0.0336994857447271	R_Bin_1
down, low confidence	Gemcytabine:O60293	Gemcytabine	O60293	2.07529537890623	0.794514014366785	0.982104480659207	8.57334441430175	8.57334441430175	10.345008832867	TRUE	0.80873044239636	0.0701293460300467	-12.494581286452	-11.4533786325923	0.867047137678918	1	0.960862480003698	0.876754949541552	0.729072130790364	0.790533264085961	0.863008696852798	9	9	8	6	8	8	Zinc finger C3H1 domain-containing protein	191160561.333333	ZFC3H1	0.665297214019772	0.0185048329625107	0.982086228649905	0.794514095386648	-0.038389342349726	R_Bin_1
up	Gemcytabine:Q99661	Gemcytabine	Q99661	-5.76189971222705	0.898002715179155	1.38719402857896	39.691892386778	39.691892386778	138.1591488614	FALSE	0.951851671795803	0.0951158144526178	-8.83753435195745	-7.79633169809773	1.13294348970942	1	0.859142060709091	0.835002983002147	1.38814140797514	1.35257366597757	1.41849859744199	11	11	11	12	13	13	Kinesin-like protein KIF2C	564783628.5	KIF2C	0.830016690204134	0.0367405066239059	0.898002715179156	1.38719402857895	0.117883606513954	R_Bin_1
down, low confidence	Gemcytabine:Q9H0E3	Gemcytabine	Q9H0E3	1.95864577209719	0.811776052379604	0.99999705279882	2.95369658515952	2.95369658515952	2.51913366770411	TRUE	0.958225526913749	0.0298308033727334	-22.7521789767806	-21.7109763229209	0.86714552023895	1	0.979845221530844	0.827603248508962	0.811234504531485	0.841964106396003	0.782313789660412	4	3	3	3	3	3	Histone deacetylase complex subunit SAP130	66662143.5	SAP130	0.468994736166389	0.000491050147113481	0.999749213638393	0.811776075360401	-0.0433840897451412	R_Bin_1
down, low confidence	Gemcytabine:Q9P2R3	Gemcytabine	Q9P2R3	0.0792241059995701	0.741392137946766	1.00019430710571	15.6957428787497	15.6957428787497	245.432318939069	TRUE	0.865136049584671	0.0368158806158701	-20.227525848434	-19.1863231945742	0.867264478606123	1	0.887646346556312	0.846830258448045	0.882384739521061	0.878969336486344	0.811724860589341	13	14	11	11	12	14	Rabankyrin-5	632408335.166667	ANKFY1	0.846835280523816	0.0264739302317666	0.896368315319034	0.838399250010581	-0.0266243498911482	R_Bin_1
down, low confidence	Gemcytabine:Q9P1F3	Gemcytabine	Q9P1F3	0.774246550751736	-0.00157361776105256	1.23816168112951	350.134887498256	350.134887498256	624.219602981981	TRUE	0.899088528508669	0.266011777279583	3.50380966426672	4.54501231812645	0.867408454890704	1	1.47035702668938	1.2065060991527	0.807127114448699	0.466028923584333	0	1	1	1	1	1	0	Costars family protein ABRACL	21263852.2	ABRACL	0.255745281807678	0.0884411041485992	1.23593101378119	0.0845161722863351	-0.240353236971975	R_Bin_1
down, low confidence	Gemcytabine:Q15435	Gemcytabine	Q15435	0.12875298178016	0.713736002193092	0.999832715676506	107.077702871839	107.077702871839	574.03672581548	TRUE	0.950811375388602	0.0234132708499213	-25.6590414318635	-24.6178387780038	0.867509450444241	1	0.877972457272473	0.902940531869348	0.860465621560075	0.837137075620784	0.808254737419701	14	12	15	12	14	14	Protein phosphatase 1 regulatory subunit 7	1661034120.16667	PPP1R7	0.929772756451406	0.0142482481960677	0.917030380718757	0.816154065061156	-0.0321059248047382	R_Bin_1
down, low confidence	Gemcytabine:Q96MN5	Gemcytabine	Q96MN5	4.88629453246494	0.767672371794664	1.04875816528183	5.96745291323274	5.96745291323274	14.803890839291	TRUE	0.895568500511362	0.0770358131081408	-11.3674323068827	-10.326229653023	0.867510324867763	1	1.09748706233372	0.788431169987875	0.822712259662508	0.704323719883592	0.77605739482561	2	1	2	1	1	1	Transcription elongation factor A N-terminal and central domain-containing protein 2	33056337	TCEANC2	0.33393246886635	0.0487662821094186	1.04875816469053	0.767672371794664	-0.064712056101363	R_Bin_1
down, low confidence	Gemcytabine:P41227;Q9BSU3	Gemcytabine	P41227;Q9BSU3	0.122117959576815	0.711112560812347	1.00015382704956	133.217097893568	133.217097893568	1075.39248450604	TRUE	0.834538668005017	0.0453739961320061	-17.7194073128651	-16.6782046590053	0.867797544332156	1	0.881968450085674	0.884657191253001	0.856134211262241	0.887026415561155	0.780705476369326	9	8	9	7	8	8	N-alpha-acetyltransferase 10	936127058.5	NAA10;NAA11	0.884452432918218	0.0266369232777954	0.915328609659121	0.818385984646725	-0.0317091914776483	R_Bin_1
down, low confidence	Gemcytabine:P60900	Gemcytabine	P60900	0.239302845658715	0.778334854354719	0.999174522192022	5.05594611929927	5.05594611929927	28.3968997098847	TRUE	0.886293780036088	0.0390442809608827	-19.5223203996765	-18.4811177458168	0.867969462422286	1	0.89116388452723	0.92185139001874	0.820945645786727	0.827515053606995	0.81443731281094	15	14	15	14	14	12	Proteasome subunit alpha type-6	1626676107.66667	PSMA6	0.928617280780588	0.0243544398408616	0.937087975897809	0.809226761534267	-0.034847590655372	R_Bin_1
down, low confidence	Gemcytabine:P42566	Gemcytabine	P42566	0.11225844272558	0.718367072085324	1.00004530858488	100.551574474762	100.551574474762	794.474167317161	TRUE	0.867394537148783	0.0388161265695929	-19.5926478130229	-18.5514451591631	0.868034072901971	1	0.878136375783411	0.868552709312748	0.906143243825895	0.841200261166504	0.802249063767032	9	9	9	8	8	8	Epidermal growth factor receptor substrate 15	327803803.333333	EPS15	0.752984978816279	0.0190541731345198	0.911269561932719	0.823631838133737	-0.0303420711572119	R_Bin_1
down, low confidence	Gemcytabine:Q9NP72	Gemcytabine	Q9NP72	-5.12249692938117e-05	1.00129457217486	0.734690453452726	87105094.5092574	87105094.5092574		TRUE	0.845460706803479	0.036287104001422	-20.4011283374186	-19.3599256835589	0.868043141078163	1	0.87442336166821	0.836267916131367	0.88042319782289	0.901291996226207	0.850086751578302	5	5	5	4	4	4	Ras-related protein Rab-18	510062923.5	RAB18	0.818590319681602	0.024857945745327	0.868062794771947	0.868023487382908	-0.0178515730497993	R_Bin_1
down, low confidence	Gemcytabine:P49773	Gemcytabine	P49773	0.0990381751601902	0.754968245958198	1.00012955790625	6.34963446189935	6.34963446189935	128.95809906075	TRUE	0.899589248564073	0.0315943943524448	-22.0629208038372	-21.0217181499774	0.868077665997446	1	0.889757022213621	0.879312906516318	0.836228847054222	0.88138951408853	0.820095932892252	9	9	9	8	10	11	Histidine triad nucleotide-binding protein 1	4401562668.5	HINT1	0.975349852355887	0.0196672902963107	0.902396731268805	0.834741116831532	-0.0276487691250317	R_Bin_1
down, low confidence	Gemcytabine:P38117	Gemcytabine	P38117	0.0115601072181693	0.73207359529457	0.999999774702915	573.375522700649	573.375522700649	490252.128936956	TRUE	0.804478135608152	0.0422459654995367	-18.5765710378973	-17.5353683840376	0.868279348329575	1	0.848294638288496	0.913888281583769	0.859794997849621	0.837229031953528	0.877734840654622	6	5	6	6	5	4	Electron transfer flavoprotein subunit beta	1013969533.83333	ETFB	0.891513673128771	0.0255174471970168	0.872732111153927	0.863823278422075	-0.0199604542704555	R_Bin_1
down, low confidence	Gemcytabine:P04234	Gemcytabine	P04234	2.19087054563693	0.791046630672091	0.999074302223175	7.21359050463136	7.21359050463136	7.08842047726197	TRUE	0.970537365238029	0.0279114267489399	-23.5502433447093	-22.5090406908496	0.868362053251749	1	0.995390654594257	0.85949709226863	0.78788953794742	0.765208233490794	0.820608506667466	3	2	3	2	4	3	T-cell surface glycoprotein CD3 delta chain	92858225.8333333	CD3D	0.533187828989601	0.00239399511233329	0.999056637173226	0.791046657882664	-0.0474032081226934	R_Bin_1
down	Gemcytabine:Q96CX2	Gemcytabine	Q96CX2	0.264777742156813	0.615962313322115	0.988386117394094	870.710647970767	870.710647970767	3483.03166336668	TRUE	0.846786816759279	0.0606141987741282	-14.24432730919	-13.2031246553303	0.868534779715401	1	0.886351128659437	0.913773003668762	0.913730363610893	0.765462328365822	0.743360086942033	4	3	4	4	4	4	BTB/POZ domain-containing protein KCTD12	75559569	KCTD12	0.49659776608037	0.0379154319632591	0.957468392066182	0.744007913790078	-0.0470259601779586	R_Bin_1
down	Gemcytabine:P10809	Gemcytabine	P10809	0.306699711874899	0.746750664825459	0.995273566918043	27.2879486677032	27.2879486677032	116.723624932899	TRUE	0.866564709167537	0.0492802390358406	-16.7283992978566	-15.6871966439969	0.868759889325234	1	0.89715892223797	0.932155745188252	0.849677710457572	0.769072899333615	0.803194754119847	48	47	49	42	50	48	60 kDa heat shock protein, mitochondrial	26056558409.1667	HSPD1	0.997945821029657	0.0357480697003764	0.957539321756048	0.781680750641779	-0.0414503523669861	R_Bin_1
down, low confidence	Gemcytabine:P30038	Gemcytabine	P30038	3.53647649382443	0.761081408307842	0.961513827590279	48.6159547266658	48.6159547266658	88.383779443888	TRUE	0.937193381442541	0.0438498694737194	-18.1294164292815	-17.0882137754218	0.868783426865253	1	0.914663502000805	0.969113276530011	0.77647803317489	0.767684275356676	0.753627222300305	6	5	4	5	5	5	Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial	166445210.333333	ALDH4A1	0.638592887405315	0.00789882051919993	0.961513827527149	0.761081409630098	-0.0532981946224567	R_Bin_1
down, low confidence	Gemcytabine:P20700	Gemcytabine	P20700	0.00839945919191519	0.734516506263456	0.999999930191363	622.377371542569	622.377371542569	253848.949238955	TRUE	0.942239978269155	0.0210637147040577	-26.928054800891	-25.8868521470312	0.868918911688025	1	0.861603690480709	0.883440015716039	0.856689265760249	0.885483755387878	0.854169665702764	29	31	32	28	27	27	Lamin-B1	10164343017	LMNB1	0.991654897932982	0.0127336587133514	0.872126246678193	0.865710283368847	-0.0195503493348704	R_Bin_1
down, low confidence	Gemcytabine:Q02543	Gemcytabine	Q02543	0.374698330113407	0.79441621658311	0.999860555116307	4.17708225151634	4.17708225151634	8.16465611818737	TRUE	0.935593565406988	0.0305988792088675	-22.4471167616817	-21.405914107822	0.869017627297713	1	0.925677586306692	0.870116477238421	0.867727107478112	0.787287113665807	0.81866059231405	8	7	7	7	7	5	60S ribosomal protein L18a	1177257267	RPL18A	0.903710360765182	0.0195349546942482	0.959169747145849	0.804975289093938	-0.0378359378889347	R_Bin_1
down, low confidence	Gemcytabine:P06733	Gemcytabine	P06733	0.00539014594090736	0.736172514200195	1.00000207382681	612.337522365861	612.337522365861	940156.986444539	TRUE	0.949384667063764	0.0195692622952149	-27.811156315189	-26.7699536613292	0.869140737044343	1	0.872905693986232	0.881691596465199	0.845595373379185	0.867615761611079	0.87585153035585	27	27	28	26	26	27	Alpha-enolase	60016599986.5	ENO1	0.999743227628707	0.0104493549805367	0.871186810792311	0.867094325356904	-0.0192202390980635	R_Bin_1
